condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode
4,8,2040,0,2006-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
3,9,2570,560,2014-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
3,7,2350,0,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98065
3,7,1570,0,1982-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98045
4,7,1530,0,1919-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98022
3,7,1520,0,1999-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
4,7,820,530,1959-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98023
4,8,1250,700,1962-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98007
3,10,3950,0,1998-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98075
5,7,1120,920,1958-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98116
5,8,1390,600,1926-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,7,1300,0,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,7,2030,0,1977-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98011
5,7,1620,720,1914-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,8,2160,0,1996-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
5,8,1640,1130,1962-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98033
3,7,2030,0,1950-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98178
4,7,1440,0,1957-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98040
5,7,1010,720,1963-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
3,10,2820,1690,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
4,7,1450,650,1980-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
3,8,1800,0,1987-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,7,1090,0,1967-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98003
4,7,1010,0,1973-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98003
3,8,2040,0,1985-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98023
3,8,1880,390,1996-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98136
4,7,1730,0,1987-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98030
3,8,2480,0,1994-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
3,9,2580,900,1926-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002010,98144
3,7,970,750,1930-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002006,98106
3,7,1040,530,1979-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98126
3,7,3527,0,2005-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98198
4,7,840,0,1948-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98177
4,6,1160,790,1952-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98166
3,8,1980,0,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
5,7,1170,450,1924-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98144
3,7,1260,720,1973-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,10,3530,0,2013-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98040
3,6,1100,160,1947-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98126
4,8,1500,620,1979-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
4,7,1360,0,1984-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98023
3,9,2250,850,1981-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98033
3,7,2370,0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98019
3,7,1210,250,1947-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98125
5,6,990,990,1948-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98040
3,8,1930,0,1994-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
3,8,1850,1850,1957-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98178
3,7,1970,0,1987-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98030
4,8,2470,0,1980-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98027
3,7,1180,0,1952-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98092
3,8,1280,0,1910-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002014,98115
3,7,990,390,1981-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
3,8,1670,1070,1980-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98058
3,7,1260,760,1969-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98011
3,8,2835,0,2002-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
4,7,1520,0,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98065
3,9,2190,0,1999-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98155
4,7,1680,0,1979-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98003
3,9,3915,0,2014-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98053
4,8,1720,0,1951-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98004
3,5,670,0,1905-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98108
3,7,1400,390,2001-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98144
3,8,1420,1020,1950-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
4,7,920,0,1938-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
3,7,1680,0,1911-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
5,10,2190,1100,1938-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98199
3,7,1220,900,1984-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98092
4,6,910,0,1912-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
4,6,1000,0,1942-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98108
3,7,2340,0,2002-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98065
3,8,1180,0,1994-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98122
3,8,1590,490,1979-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98077
3,9,2360,1400,1967-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
5,7,1480,0,1995-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98010
3,10,3060,0,1984-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
3,9,2030,1040,1922-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002007,98116
3,6,1170,0,1958-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98058
5,8,1830,1070,1977-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
4,8,2210,0,1969-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98023
4,5,1440,0,1943-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98056
3,7,1430,550,1973-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
2,8,1460,600,1978-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98005
5,7,1640,780,1947-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
3,9,2560,880,2005-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98105
3,8,1600,0,1984-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
3,8,1460,750,1951-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
3,8,1450,800,1957-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98023
4,7,1140,540,1941-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98136
4,7,1010,130,1909-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
3,7,1430,0,1981-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98011
4,7,1000,440,1980-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
5,7,1030,640,1977-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
3,8,1940,1140,1976-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002007,98040
3,8,3220,1080,1972-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98027
3,9,3010,0,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98045
4,8,1560,0,1966-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98056
4,8,1500,420,1975-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98058
3,7,1400,0,1930-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002014,98106
3,7,2280,0,1992-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98122
3,7,3880,0,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98053
3,6,950,400,1927-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,7,1480,0,1928-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98112
3,8,1427,243,2000-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98122
3,9,3400,0,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
3,8,2070,0,1999-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98065
3,12,4870,0,1995-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
3,7,1160,600,1988-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98010
3,9,4030,0,2002-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98053
3,7,880,250,1939-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
3,7,1510,0,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
4,8,3110,0,1979-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98075
3,10,3420,1600,1941-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002002,98144
4,7,740,0,1947-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
3,7,1100,530,1974-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
4,10,2780,0,1978-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
4,7,1100,890,1939-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98105
3,9,2250,0,1992-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98019
4,8,1350,370,1974-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98053
5,6,900,0,1925-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98022
3,7,2360,0,1998-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
3,7,1530,0,2011-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98019
3,7,1450,0,1919-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001987,98103
3,7,1780,260,1924-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
4,9,2620,0,1962-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98005
3,6,1180,0,2005-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
3,7,1110,0,1952-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98166
3,7,1840,0,1989-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98019
3,8,1510,1210,1952-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
4,8,1090,0,1982-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98198
3,7,1250,480,1945-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
4,6,1170,0,1960-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98040
4,10,4740,0,1991-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98027
4,7,1290,670,1977-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,7,980,450,1947-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,8,2510,0,1981-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98027
5,7,820,600,1980-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98023
3,9,2680,0,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
5,7,1220,0,1958-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98001
3,6,1070,0,1940-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98126
4,7,1580,0,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98010
3,7,930,890,1942-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
3,10,3590,0,1999-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
2,5,1960,0,1908-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98056
5,8,3160,0,1972-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98040
4,7,1630,400,1925-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
3,7,1240,0,1962-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,10,3850,1520,1918-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002008,98004
5,9,2670,0,1958-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98155
4,7,1640,0,1960-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
4,7,2130,0,1966-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98031
4,7,1850,700,1924-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98144
4,8,1850,1780,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98040
5,7,1690,0,1954-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
4,7,2390,0,1925-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98011
5,7,1340,1010,1940-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98125
3,8,1180,240,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
4,8,1170,400,1980-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
4,7,1600,0,1967-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,6,720,0,1955-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98106
3,7,1470,0,1969-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98032
3,10,1970,820,1991-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98166
5,6,860,860,1940-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98125
4,7,1300,0,1969-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
5,8,1820,700,1912-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98144
4,7,1780,0,1962-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
2,6,1200,0,1948-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98118
3,9,2990,0,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
4,9,1910,0,1906-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98112
3,7,1370,0,1924-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,8,1910,0,1999-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98075
3,6,1170,0,1959-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98125
3,8,1250,0,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
3,10,3340,0,2002-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
4,7,1380,0,1955-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98148
3,6,780,0,1989-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98014
3,8,1390,690,1964-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98008
4,6,1410,0,1901-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98144
3,6,520,0,1918-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98116
3,9,2590,910,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
5,6,840,0,1969-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
4,7,1440,800,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98001
3,8,2100,0,2002-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
3,7,1150,600,1954-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98024
3,9,3130,0,1996-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98014
4,7,1470,0,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98002
4,6,720,720,1942-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002007,98056
3,8,1430,0,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,7,1460,710,1980-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
4,7,1150,0,1956-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98032
3,7,2170,0,1966-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98030
3,7,1640,990,1984-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98188
3,9,2490,0,1997-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98053
4,7,1110,600,1944-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98107
3,8,1490,640,1980-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98075
3,7,940,0,1954-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98148
3,7,1060,340,1961-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98168
3,7,930,700,1978-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98144
3,7,1370,0,1948-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
3,8,1680,700,1957-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002001,98007
4,8,2140,0,1951-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98002
3,8,1970,0,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
4,8,1980,570,1967-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98072
4,7,1080,0,1947-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
3,10,2110,960,1987-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
3,6,900,570,1944-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98199
3,10,3620,0,1984-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
3,7,1050,0,1975-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98024
5,6,1050,0,1905-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98022
3,7,1320,0,1900-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98122
4,7,1210,0,1956-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98155
5,7,1860,0,1952-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98177
4,8,1830,1000,1962-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98070
5,6,810,0,1942-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98199
3,7,1160,470,1940-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
4,7,880,0,1978-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98023
3,6,1010,650,1952-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98168
3,10,3440,0,1985-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
4,8,1440,670,1978-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98028
3,7,1060,0,1952-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
3,8,1900,0,1993-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98011
3,8,760,60,2007-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98126
3,12,4860,0,1996-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98039
3,7,2050,0,2008-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
3,7,1090,0,1900-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,7,1090,0,1900-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,7,1060,860,1937-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98199
3,7,1870,0,1990-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98001
3,7,2690,0,1940-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98146
4,7,1260,900,1928-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98144
3,9,3000,0,1995-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98027
3,9,1610,680,1924-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002011,98116
4,9,1830,420,1909-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001991,98122
4,8,2130,0,1961-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
4,8,1700,800,1969-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98004
3,7,2300,0,1988-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
3,8,3360,0,1989-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98014
2,7,1920,0,1989-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98126
4,8,1740,700,1944-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98146
4,7,1440,0,1983-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
4,6,1780,0,1947-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98125
3,8,1350,140,1960-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98199
3,8,1060,340,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98112
4,8,2150,0,1982-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
4,7,1910,0,1963-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
4,8,2080,580,1917-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
3,7,1650,0,1957-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98188
4,7,1380,600,1958-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
3,8,1370,1320,1980-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98023
4,7,860,520,1925-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
4,7,1520,980,1940-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
3,7,1590,0,1952-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98166
1,7,1100,0,1919-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98122
3,7,980,490,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98118
3,8,1680,0,2006-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98053
4,6,750,700,1924-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98112
5,8,1200,820,1925-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98126
5,9,1890,580,1906-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98112
3,7,1230,0,1969-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
3,7,1230,620,1930-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002013,98126
3,9,2540,0,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98116
3,6,970,0,1957-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98188
3,6,1070,0,1985-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98002
4,8,1870,750,1956-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
5,8,2110,0,1966-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98008
3,8,1280,830,1982-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
3,7,1020,890,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
3,6,670,0,1942-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98126
4,11,4310,2620,1950-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001991,98006
3,8,1360,650,1979-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98028
3,8,1210,560,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98001
4,7,1040,300,1921-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,7,1260,400,1983-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,6,1820,0,1947-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98106
3,9,2510,0,1992-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98056
3,7,1560,0,1962-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98031
